chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
26,SIGHT,look,"I would fain have spoken to her, but my hand was held by a grasp of iron: I was hurried along by a stride I could hardly follow; and to look at Mr. Rochester’s face was to feel that not a second of delay would be tolerated for any purpose.",1847,2086
26,TOUCH,hold,"I would fain have spoken to her, but my hand was held by a grasp of iron: I was hurried along by a stride I could hardly follow; and to look at Mr. Rochester’s face was to feel that not a second of delay would be tolerated for any purpose.",1847,2086
26,TOUCH,grasp,"I would fain have spoken to her, but my hand was held by a grasp of iron: I was hurried along by a stride I could hardly follow; and to look at Mr. Rochester’s face was to feel that not a second of delay would be tolerated for any purpose.",1847,2086
26,TOUCH,feel,"I would fain have spoken to her, but my hand was held by a grasp of iron: I was hurried along by a stride I could hardly follow; and to look at Mr. Rochester’s face was to feel that not a second of delay would be tolerated for any purpose.",1847,2086
26,SIGHT,look,"I wonder what other bridegroom ever looked as he did—so bent up to a purpose, so grimly resolute: or who, under such steadfast brows, ever revealed such flaming and flashing eyes.",2087,2268
26,SIGHT,eye,"I wonder what other bridegroom ever looked as he did—so bent up to a purpose, so grimly resolute: or who, under such steadfast brows, ever revealed such flaming and flashing eyes.",2087,2268
26,SIGHT,gaze,"I know not whether the day was fair or foul; in descending the drive, I gazed neither on sky nor earth: my heart was with my eyes; and both seemed migrated into Mr. Rochester’s frame.",2268,2451
26,SIGHT,eye,"I know not whether the day was fair or foul; in descending the drive, I gazed neither on sky nor earth: my heart was with my eyes; and both seemed migrated into Mr. Rochester’s frame.",2268,2451
26,SIGHT,see,"I wanted to see the invisible thing on which, as we went along, he appeared to fasten a glance fierce and fell.",2452,2563
26,SIGHT,glance,"I wanted to see the invisible thing on which, as we went along, he appeared to fasten a glance fierce and fell.",2452,2563
26,TOUCH,feel,I wanted to feel the thoughts whose force he seemed breasting and resisting.,2564,2642
26,SOUND,breath,At the churchyard wicket he stopped: he discovered I was quite out of breath.,2642,2719
26,SMELL,breath,At the churchyard wicket he stopped: he discovered I was quite out of breath.,2642,2719
26,SIGHT,figure,"I remember something, too, of the green grave-mounds; and I have not forgotten, either, two figures of strangers straying amongst the low hillocks and reading the mementoes graven on the few mossy head-stones.",2947,3156
26,SIGHT,notice,"I noticed them, because, as they saw us, they passed round to the back of the church; and I doubted not they were going to enter by the side-aisle door and witness the ceremony.",3157,3334
26,SIGHT,see,"I noticed them, because, as they saw us, they passed round to the back of the church; and I doubted not they were going to enter by the side-aisle door and witness the ceremony.",3157,3334
26,SIGHT,witness,"I noticed them, because, as they saw us, they passed round to the back of the church; and I doubted not they were going to enter by the side-aisle door and witness the ceremony.",3157,3334
26,SIGHT,observe,"By Mr. Rochester they were not observed; he was earnestly looking at my face, from which the blood had, I daresay, momentarily fled: for I felt my forehead dewy, and my cheeks and lips cold.",3335,3525
26,SIGHT,look,"By Mr. Rochester they were not observed; he was earnestly looking at my face, from which the blood had, I daresay, momentarily fled: for I felt my forehead dewy, and my cheeks and lips cold.",3335,3525
26,TOUCH,feel,"By Mr. Rochester they were not observed; he was earnestly looking at my face, from which the blood had, I daresay, momentarily fled: for I felt my forehead dewy, and my cheeks and lips cold.",3335,3525
26,TOUCH,cold,"By Mr. Rochester they were not observed; he was earnestly looking at my face, from which the blood had, I daresay, momentarily fled: for I felt my forehead dewy, and my cheeks and lips cold.",3335,3525
26,SIGHT,shadow,All was still: two shadows only moved in a remote corner.,3734,3791
26,SIGHT,view,"My conjecture had been correct: the strangers had slipped in before us, and they now stood by the vault of the Rochesters, their backs towards us, viewing through the rails the old time-stained marble tomb, where a kneeling angel guarded the remains of Damer de Rochester, slain at Marston Moor in the time of the civil wars, and of Elizabeth, his wife.",3792,4147
26,SOUND,hear,"Hearing a cautious step behind me, I glanced over my shoulder: one of the strangers—a gentleman, evidently—was advancing up the chancel.",4191,4327
26,SIGHT,glance,"Hearing a cautious step behind me, I glanced over my shoulder: one of the strangers—a gentleman, evidently—was advancing up the chancel.",4191,4327
26,SIGHT,eye,"And the clergyman, who had not lifted his eyes from his book, and had held his breath but for a moment, was proceeding: his hand was already stretched towards Mr. Rochester, as his lips unclosed to ask, “Wilt thou have this woman for thy wedded wife?”—when a distinct and near voice said— “The marriage cannot go on: I declare the existence of an impediment.”",5066,5428
26,SOUND,breath,"And the clergyman, who had not lifted his eyes from his book, and had held his breath but for a moment, was proceeding: his hand was already stretched towards Mr. Rochester, as his lips unclosed to ask, “Wilt thou have this woman for thy wedded wife?”—when a distinct and near voice said— “The marriage cannot go on: I declare the existence of an impediment.”",5066,5428
26,SOUND,voice,"And the clergyman, who had not lifted his eyes from his book, and had held his breath but for a moment, was proceeding: his hand was already stretched towards Mr. Rochester, as his lips unclosed to ask, “Wilt thou have this woman for thy wedded wife?”—when a distinct and near voice said— “The marriage cannot go on: I declare the existence of an impediment.”",5066,5428
26,SMELL,breath,"And the clergyman, who had not lifted his eyes from his book, and had held his breath but for a moment, was proceeding: his hand was already stretched towards Mr. Rochester, as his lips unclosed to ask, “Wilt thou have this woman for thy wedded wife?”—when a distinct and near voice said— “The marriage cannot go on: I declare the existence of an impediment.”",5066,5428
26,TOUCH,hold,"And the clergyman, who had not lifted his eyes from his book, and had held his breath but for a moment, was proceeding: his hand was already stretched towards Mr. Rochester, as his lips unclosed to ask, “Wilt thou have this woman for thy wedded wife?”—when a distinct and near voice said— “The marriage cannot go on: I declare the existence of an impediment.”",5066,5428
26,SIGHT,look,"The clergyman looked up at the speaker and stood mute; the clerk did the same; Mr. Rochester moved slightly, as if an earthquake had rolled under his feet: taking a firmer footing, and not turning his head or eyes, he said, “Proceed.”",5428,5664
26,SIGHT,eye,"The clergyman looked up at the speaker and stood mute; the clerk did the same; Mr. Rochester moved slightly, as if an earthquake had rolled under his feet: taking a firmer footing, and not turning his head or eyes, he said, “Proceed.”",5428,5664
26,SOUND,voice,"“The ceremony is quite broken off,” subjoined the voice behind us.",5889,5955
26,SOUND,hear,"Mr. Rochester heard, but heeded not: he stood stubborn and rigid, making no movement but to possess himself of my hand.",6054,6173
26,TOUCH,grasp,What a hot and strong grasp he had!,6174,6209
26,SIGHT,eye,"How his eye shone, still watchful, and yet wild beneath!",6289,6347
26,TOUCH,feel,"My nerves vibrated to those low-spoken words as they had never vibrated to thunder—my blood felt their subtle violence as it had never felt frost or fire; but I was collected, and in no danger of swooning.",6782,6987
