chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
25,SOUND,whisper,Don’t you hear to what soft whispers the wind has fallen?,25786,25843
25,SOUND,sound,"I remember Adèle clung to me as I left her: I remember I kissed her as I loosened her little hands from my neck; and I cried over her with strange emotion, and quitted her because I feared my sobs would break her still sound repose.",26749,26981
26,SOUND,voice,"“Jane!” called a voice, and I hastened down.",559,603
26,SOUND,breath,At the churchyard wicket he stopped: he discovered I was quite out of breath.,2642,2719
26,SOUND,hear,"Hearing a cautious step behind me, I glanced over my shoulder: one of the strangers—a gentleman, evidently—was advancing up the chancel.",4191,4327
26,SOUND,breath,"And the clergyman, who had not lifted his eyes from his book, and had held his breath but for a moment, was proceeding: his hand was already stretched towards Mr. Rochester, as his lips unclosed to ask, “Wilt thou have this woman for thy wedded wife?”—when a distinct and near voice said— “The marriage cannot go on: I declare the existence of an impediment.”",5066,5428
26,SOUND,voice,"And the clergyman, who had not lifted his eyes from his book, and had held his breath but for a moment, was proceeding: his hand was already stretched towards Mr. Rochester, as his lips unclosed to ask, “Wilt thou have this woman for thy wedded wife?”—when a distinct and near voice said— “The marriage cannot go on: I declare the existence of an impediment.”",5066,5428
26,SOUND,voice,"“The ceremony is quite broken off,” subjoined the voice behind us.",5889,5955
26,SOUND,hear,"Mr. Rochester heard, but heeded not: he stood stubborn and rigid, making no movement but to possess himself of my hand.",6054,6173
26,SOUND,voice,"Mr. Briggs calmly took a paper from his pocket, and read out in a sort of official, nasal voice:— “‘I affirm and can prove that on the 20th of October A.D. —— (a date of fifteen years back), Edward Fairfax Rochester, of Thornfield Hall, in the county of ——, and of Ferndean Manor, in ——shire, England, was married to my sister, Bertha Antoinetta Mason, daughter of Jonas Mason, merchant, and of Antoinetta his wife, a Creole, at —— church, Spanish Town, Jamaica.",7652,8115
26,SOUND,hear,"Mr. Rochester, on hearing the name, set his teeth; he experienced, too, a sort of strong convulsive quiver; near to him as I was, I felt the spasmodic movement of fury or despair run through his frame.",8686,8887
26,SOUND,breath,"His eye, as I have often said, was a black eye: it had now a tawny, nay, a bloody light in its gloom; and his face flushed—olive cheek and hueless forehead received a glow as from spreading, ascending heart-fire: and he stirred, lifted his strong arm—he could have struck Mason, dashed him on the church-floor, shocked by ruthless blow the breath from his body—but Mason shrank away, and cried faintly, “Good God!”",9085,9499
26,SOUND,tone,"“She is now living at Thornfield Hall,” said Mason, in more articulate tones: “I saw her there last April.",10018,10124
26,SOUND,hear,"I am an old resident in this neighbourhood, sir, and I never heard of a Mrs. Rochester at Thornfield Hall.”",10206,10315
26,SOUND,hear,I took care that none should hear of it—or of her under that name.”,10395,10462
26,SOUND,hear,"You say you never heard of a Mrs. Rochester at the house up yonder, Wood; but I daresay you have many a time inclined your ear to gossip about the mysterious lunatic kept there under watch and ward.",11291,11489
26,SOUND,whisper,"Some have whispered to you that she is my bastard half-sister: some, my cast-off mistress.",11490,11580
26,SOUND,whisper,"“We had better leave her,” whispered Mason.",15498,15543
26,SOUND,yell,The operation was performed amidst the fiercest yells and the most convulsive plunges.,16247,16333
26,SOUND,hear,"“You, madam,” said he, “are cleared from all blame: your uncle will be glad to hear it—if, indeed, he should be still living—when Mr. Mason returns to Madeira.”",17287,17449
26,SOUND,hear,"ere you reach Madeira, I would advise you to accompany Mr. Mason back; but as it is, I think you had better remain in England till you can hear further, either from or of Mr. Eyre.",18575,18755
26,SOUND,hear,"I heard him go as I stood at the half-open door of my own room, to which I had now withdrawn.",19105,19198
26,SOUND,hear,"And now I thought: till now I had only heard, seen, moved—followed up and down where I was led or dragged—watched event rush on event, disclosure open beyond disclosure: but _now_, _",19583,19765
26,SOUND,hear,"Self-abandoned, relaxed, and effortless, I seemed to have laid me down in the dried-up bed of a great river; I heard a flood loosened in remote mountains, and felt the torrent come: to rise I had no will, to flee I had no strength.",22524,22755
26,SOUND,whisper,"One idea only still throbbed life-like within me—a remembrance of God: it begot an unuttered prayer: these words went wandering up and down in my rayless mind, as something that should be whispered, but no energy was found to express them— “Be not far from me, for trouble is near: there is none to help.”",22789,23097
27,SOUND,voice,"But, then, a voice within me averred that I could do it and foretold that I should do it.",602,691
27,SOUND,voice,"I rose up suddenly, terror-struck at the solitude which so ruthless a judge haunted,—at the silence which so awful a voice filled.",1320,1450
27,SOUND,murmur,"“Friends always forget those whom fortune forsakes,” I murmured, as I undrew the bolt and passed out.",1865,1966
27,SOUND,hear,"“Well, I have been waiting for you long, and listening: yet not one movement have I heard, nor one sob: five minutes more of that death-like hush, and I should have forced the lock like a burglar.",2291,2487
27,SOUND,tone,"There was such deep remorse in his eye, such true pity in his tone, such manly energy in his manner; and besides, there was such unchanged love in his whole look and mien—I forgave him all: yet not in words, not outwardly; only at my heart’s core.",3550,3799
27,SOUND,sigh,"He heaved a sort of shuddering sigh, and taking me in his arms, carried me downstairs.",4090,4176
27,SOUND,breath,"I see you can say nothing: in the first place, you are faint still, and have enough to do to draw your breath; in the second place, you cannot yet accustom yourself to accuse and revile me, and besides, the flood-gates of tears are opened, and they would rush out if you spoke much; and you have no desire to expostulate, to upbraid, to make a scene: you are thinking how _to act_—_talking_",5974,6364
27,SOUND,voice,"“Sir, I do not wish to act against you,” I said; and my unsteady voice warned me to curtail my sentence.",6423,6529
27,SOUND,voice,"I cleared and steadied my voice to reply: “All is changed about me, sir; I must change too—there is no doubt of that; and to avoid fluctuations of feeling, and continual combats with recollections and associations, there is only one way—Adèle must have a new governess, sir.”",7085,7362
27,SOUND,hear,“Jane! will you hear reason?”,12473,12502
27,SOUND,voice,His voice was hoarse; his look that of a man who is just about to burst an insufferable bond and plunge headlong into wild license.,12595,12726
27,SOUND,hear,"I took hold of his clenched hand, loosened the contorted fingers, and said to him, soothingly— “Sit down; I’ll talk to you as long as you like, and hear all you have to say, whether reasonable or unreasonable.”",13236,13449
27,SOUND,hear,Soon I heard him earnestly entreating me to be composed.,13814,13870
27,SOUND,voice,"His softened voice announced that he was subdued; so I, in my turn, became calm.",14109,14189
27,SOUND,voice,His voice and hand quivered: his large nostrils dilated; his eye blazed: still I dared to speak.,16304,16402
